method,eps,alpha,k,trial,seed,wall_sec,frob_resid_noisy,mahal_resid_noisy,frob_err_true,mahal_err_true,rel_frob_err_true,fms
AMDM,0.01,1.1,10,4,1471773,0.06798839569091797,0.01056171493677273,0.00038807161931411673,0.008159126841644876,0.0002690307627127923,0.03394236406520959,0.9993504966644432
ALS,0.01,1.1,20,0,1472893,0.0532839298248291,0.007184634280895023,0.00022189266229580138,0.009269048738662933,0.0002968593701746121,0.03931825160233782,0.9992922848702813
Oracle-AMDM,0.01,1.1,20,0,1472893,0.0681309700012207,0.08644281745605104,0.03829757196545387,0.08847065861002658,0.04022340663137177,0.37528248180895174,0.6154301851429241
AMDM,0.01,1.1,20,0,1472893,0.04986119270324707,0.007517352662742549,0.00019596337846907163,0.009173202238796576,0.00030793487596069406,0.03891168163996081,0.9992388889535441
ALS,0.01,1.1,20,1,1574013,0.036962032318115234,0.006179073145956678,0.00018077426246525217,0.007465819545218936,0.00020399243373936404,0.031347734233129906,0.9994468316596266
Oracle-AMDM,0.01,1.1,20,1,1574013,0.04885387420654297,0.10740327978526555,0.041058314701759954,0.10639201498500693,0.040186708401605355,0.44672237121147396,0.5247456063238898
AMDM,0.01,1.1,20,1,1574013,0.04543304443359375,0.006377088881675761,0.00016614350944406904,0.007300556645120239,0.00018634619271532113,0.030653822809271838,0.9995143218271595
ALS,0.01,1.1,20,2,1775133,0.03687787055969238,0.005535941599167874,0.000160043161515305,0.008436867292725846,0.0002799507282033808,0.03598370929917726,0.999372511149206
Oracle-AMDM,0.01,1.1,20,2,1775133,0.04922795295715332,0.09684483694212447,0.04065512308928317,0.09726305882788533,0.04024129542434331,0.4148323676287948,0.6219347714510687
AMDM,0.01,1.1,20,2,1775133,0.04891324043273926,0.005809979617401273,0.00014414389113878142,0.008206102426283434,0.00027511946178434334,0.034999484280290614,0.9993912221610893
ALS,0.01,1.1,20,3,2076253,0.03942704200744629,0.007874554747167119,0.00030539324194710856,0.009400056987062423,0.00030009816773449095,0.04027066409172853,0.9992741200249228
Oracle-AMDM,0.01,1.1,20,3,2076253,0.05774974822998047,0.107447640287638,0.04072827545313779,0.10626491407949795,0.040238019373096436,0.4552481613166456,0.702886684171325
AMDM,0.01,1.1,20,3,2076253,0.04770922660827637,0.008232490378632667,0.0002759813670127846,0.008710147542955607,0.00025267148862193067,0.037315031852947905,0.9993878266839824
ALS,0.01,1.1,20,4,2477373,0.03678488731384277,0.009459043972033359,0.0004052967748328603,0.011456888605714408,0.0005638644079428571,0.04808485250997787,0.9989014798640939
Oracle-AMDM,0.01,1.1,20,4,2477373,0.05716514587402344,0.010324022400189578,0.0003457616942561068,0.009808742287580484,0.000434820775449462,0.04116754054599452,0.9991899714361508
AMDM,0.01,1.1,20,4,2477373,0.05106782913208008,0.010329452088201303,0.00034641251247266266,0.009843205426385747,0.0004380795239276438,0.04131218321500463,0.9991860770236167
ALS,0.01,1.1,50,0,2478523,0.03672027587890625,0.09252123042171576,0.041631272505033984,0.091585720584337,0.04076400962345893,0.3769213560329123,0.7834350848347176
Oracle-AMDM,0.01,1.1,50,0,2478523,0.0592350959777832,0.00607008758513601,0.00013215988111382103,0.006908153615558975,0.00014623764292087647,0.028430530565760073,0.9996094716240471
AMDM,0.01,1.1,50,0,2478523,0.05214691162109375,0.006079227139793579,0.00013227177097977231,0.006933891489691446,0.0001475795481390937,0.028536454877514356,0.999603447237825
ALS,0.01,1.1,50,1,2579673,0.035717010498046875,0.11038044826382827,0.04033186844293016,0.11024841660456508,0.04019890644826502,0.4647303738865142,0.7652972293358851
Oracle-AMDM,0.01,1.1,50,1,2579673,0.057851314544677734,0.11051568993013713,0.04021873036399571,0.11043356793934704,0.04011470723172824,0.465510842683154,0.6059530363196718
AMDM,0.01,1.1,50,1,2579673,0.0507051944732666,0.005151189479228611,0.00010001947119798672,0.0054749964166455325,0.00011481909033183476,0.02307876348792521,0.9996945895843676
ALS,0.01,1.1,50,2,2780823,0.03730297088623047,0.004774616728911566,0.00010986903650049563,0.004516094248454736,9.296125258458597e-05,0.01893845619703744,0.9998040194504035
Oracle-AMDM,0.01,1.1,50,2,2780823,0.056654930114746094,0.005056906493358149,9.479654935859207e-05,0.004459706485838922,8.264538318327688e-05,0.018701991430449823,0.9998186187069067
AMDM,0.01,1.1,50,2,2780823,0.050318002700805664,0.005052178863222871,9.48278805887953e-05,0.004470087644871355,8.298732260725564e-05,0.01874552531499563,0.9998185132460424
ALS,0.01,1.1,50,3,3081973,0.03669381141662598,0.004834070519774883,0.00011554227658746563,0.006798909343605931,0.00016664507760054466,0.027754082271450247,0.99967334997245
Oracle-AMDM,0.01,1.1,50,3,3081973,0.05607104301452637,0.1072696613029136,0.040661862922724376,0.10661679693070784,0.04013630615334014,0.43522441673916784,0.6262368227080202
AMDM,0.01,1.1,50,3,3081973,0.04732012748718262,0.005077940014131525,0.00010316241435637442,0.006543441366451225,0.00015370235683765917,0.026711226881366134,0.999688511517213
ALS,0.01,1.1,50,4,3483123,0.03612399101257324,0.0052808343003293975,0.00011386735377892112,0.00531669779443295,9.22531248608713e-05,0.02243307136746043,0.9997947065024567
Oracle-AMDM,0.01,1.1,50,4,3483123,0.05807900428771973,0.121844619892684,0.039790941754962644,0.12288602574476172,0.04008664554475239,0.5185005979618285,0.7855557734349341
AMDM,0.01,1.1,50,4,3483123,0.05269289016723633,0.005683596120355849,9.474968556027155e-05,0.005319179441213438,9.09439013433764e-05,0.022443542332989782,0.9998025989456438
ALS,0.01,1.2,5,0,3484318,0.04323005676269531,0.006565278609951721,0.0009600274292351815,0.007347100676535307,0.0009126825583721981,0.045064900967252415,0.9985338493870166
Oracle-AMDM,0.01,1.2,5,0,3484318,0.060636281967163086,0.050276897171379155,0.040219215690055383,0.05034329894550512,0.040418204665305456,0.3087906211207434,0.6957477493311368
AMDM,0.01,1.2,5,0,3484318,0.0543210506439209,0.007743423736884399,0.000637525360185394,0.006279343327538355,0.0004542399682529079,0.03851559923476344,0.9989537162190893
ALS,0.01,1.2,5,1,3585513,0.037858009338378906,0.004836000307850299,0.0005303275102675647,0.006705473970497352,0.0005309545524604035,0.040102460060621535,0.9987424193361057
Oracle-AMDM,0.01,1.2,5,1,3585513,0.055641889572143555,0.049640723578773645,0.04071687301604749,0.04899982268182612,0.04040499737969229,0.29304616507663844,0.6374884662273369
AMDM,0.01,1.2,5,1,3585513,0.04805326461791992,0.005721999283939456,0.0003639241481546953,0.005662906476763217,0.0004021798917348675,0.03386732717338219,0.9989877777608243
ALS,0.01,1.2,5,2,3786708,0.037214040756225586,0.033572447638329624,0.04125333667592544,0.03540906163822718,0.041826831672929346,0.24649075135574328,0.7600212454930649
Oracle-AMDM,0.01,1.2,5,2,3786708,0.05573391914367676,0.034032469545937326,0.040714812130186524,0.03583297351467364,0.041334725867844126,0.24944170097427554,0.6603107638054075
AMDM,0.01,1.2,5,2,3786708,0.04964303970336914,0.009247240546156464,0.0006286321593297724,0.012326530057662068,0.0012510871909515158,0.08580785581287714,0.9971002074159963
ALS,0.01,1.2,5,3,4087903,0.037589073181152344,0.012288284246472218,0.003133618493746306,0.021682877721915548,0.005765060292171005,0.14535070514559445,0.9917496861099429
Oracle-AMDM,0.01,1.2,5,3,4087903,0.054926156997680664,0.01486122779324815,0.002325616309954369,0.020548896679885718,0.004260384918576027,0.13774908758381768,0.993490480882385
AMDM,0.01,1.2,5,3,4087903,0.04939389228820801,0.015041240372856726,0.0023920544012741114,0.01963547334073265,0.0037990593480444327,0.1316259738465599,0.9940965062325142
ALS,0.01,1.2,5,4,198422,0.03731489181518555,0.009525652878472127,0.0015047038835711533,0.012975342729855982,0.001848119520053284,0.08523232142629714,0.9936071018340179
Oracle-AMDM,0.01,1.2,5,4,198422,0.0585019588470459,0.08966992396217431,0.04025818477167793,0.08937864669086586,0.04100775304297177,0.5871096973704278,0.7638378561067899
AMDM,0.01,1.2,5,4,198422,0.052144765853881836,0.012286536298430333,0.0008163570392977266,0.010557604833803339,0.0009414202910553777,0.06935070521228091,0.996004657403636
ALS,0.01,1.2,10,0,199622,0.04806685447692871,0.0363102973487867,0.03936062260560424,0.03790433520542498,0.03961057758659028,0.24025971189076709,0.8156884766837849
Oracle-AMDM,0.01,1.2,10,0,199622,0.07121825218200684,0.007985055582888305,0.00046617705500419794,0.009036788079894236,0.000496911015921314,0.05728041630928175,0.9986163053412641
AMDM,0.01,1.2,10,0,199622,0.054624080657958984,0.007987989745528197,0.00046712584752984533,0.00919164305810701,0.0005141903280013341,0.058261977184802055,0.9985734377146518
ALS,0.01,1.2,10,1,300822,0.04311203956604004,0.006526686073417416,0.0008182266372305624,0.006376792541269431,0.000540259088624123,0.04087003874406074,0.9989283413121346
Oracle-AMDM,0.01,1.2,10,1,300822,0.05852079391479492,0.07812787771383709,0.08095629947217255,0.07733664725547544,0.08020701789465254,0.4956648266681462,0.32902209420041384
AMDM,0.01,1.2,10,1,300822,0.04965710639953613,0.008381931693947683,0.0005218904009818215,0.006432058363326787,0.000398961330974997,0.04122424758402041,0.9990778641779119
ALS,0.01,1.2,10,2,502022,0.03643512725830078,0.009238310728320272,0.000957374880596102,0.010071396442554023,0.0010745501138799405,0.06740980879879557,0.9971690187651714
Oracle-AMDM,0.01,1.2,10,2,502022,0.055130720138549805,0.05422358746932875,0.041647978468707464,0.05225872551248419,0.04054572670742295,0.34977778056485276,0.7855534057605873
AMDM,0.01,1.2,10,2,502022,0.05042672157287598,0.01021848696890256,0.0006743675683647031,0.009187928673727589,0.0007142986996722018,0.0614965877557973,0.9978699910593003
ALS,0.01,1.2,10,3,803222,0.03659796714782715,0.006134770706662511,0.0009483350437471658,0.007588420154055381,0.0007730700254824351,0.049499678213292146,0.9984689947773759
Oracle-AMDM,0.01,1.2,10,3,803222,0.05858302116394043,0.11590615687402699,0.08148881859260879,0.11624336000067637,0.08054335124209003,0.7582617722333568,0.35895898761934486
AMDM,0.01,1.2,10,3,803222,0.04867410659790039,0.007315143627133337,0.0007090087669798726,0.0062577585585279205,0.0004249344189471058,0.04081970010820599,0.9990253896265248
ALS,0.01,1.2,10,4,1204422,0.03704023361206055,0.007231281277145106,0.001203700611764239,0.008016955603180982,0.0007888461784132653,0.05242942451268627,0.9983971588734644
Oracle-AMDM,0.01,1.2,10,4,1204422,0.05552792549133301,0.008789462363130466,0.0007795350079161778,0.008670732608970498,0.0008924683845782905,0.056705006650071554,0.9981831644023202
AMDM,0.01,1.2,10,4,1204422,0.04935288429260254,0.008862897716051156,0.0007843508878804865,0.008784783376758141,0.0008938761237387856,0.057450877828148623,0.9982164969239742
ALS,0.01,1.2,20,0,1205632,0.036925315856933594,0.004190901526351814,0.0003802378213837542,0.005002619475851621,0.00027668476370515697,0.03290610259962609,0.9993818714129864
Oracle-AMDM,0.01,1.2,20,0,1205632,0.057708024978637695,0.08508027438293415,0.040974178999119155,0.08514708605695231,0.04019514908770264,0.5600783276389997,0.6849495866742433
AMDM,0.01,1.2,20,0,1205632,0.046137094497680664,0.00484185809965593,0.00028047632594378725,0.004111475562911024,0.00019260771570767842,0.02704435893277173,0.9995998274043971
ALS,0.01,1.2,20,1,1306842,0.03642630577087402,0.004225728099305398,0.0003259293717813989,0.006508919866757326,0.0003560982894373243,0.0433061933230003,0.999069463115284
Oracle-AMDM,0.01,1.2,20,1,1306842,0.05142688751220703,0.06614849137605722,0.04012638004000378,0.06631886208695383,0.040231800351939906,0.4412433278165131,0.64921216620045
AMDM,0.01,1.2,20,1,1306842,0.051184892654418945,0.005393199785107306,0.00021553606322107362,0.004947015096917384,0.00016043142464517693,0.032914277106569384,0.9995469584443916
ALS,0.01,1.2,20,2,1508052,0.03632092475891113,0.006782176551676172,0.0006319737622125034,0.007925696536473436,0.0005823280491500858,0.049715126658170045,0.998317878028255
Oracle-AMDM,0.01,1.2,20,2,1508052,0.05437517166137695,0.008339171965289244,0.00033782593652036076,0.0070761706029625684,0.000330375017987542,0.04438634713834689,0.9991352977896119
AMDM,0.01,1.2,20,2,1508052,0.05187106132507324,0.008357845471870058,0.00033841199749268177,0.007144257897042243,0.0003298260089156125,0.044813434957493854,0.9991410265693237
ALS,0.01,1.2,20,3,1809262,0.04250288009643555,0.0035315059310965804,0.00032345238870839816,0.00793195029356047,0.0004204002981769797,0.051580783744262275,0.9986032069677403
Oracle-AMDM,0.01,1.2,20,3,1809262,0.05834197998046875,0.053601356089370465,0.04110262625046497,0.05343273025460431,0.04027958296520681,0.3474684033718389,0.6605502585187294
AMDM,0.01,1.2,20,3,1809262,0.04905891418457031,0.004547014551463081,0.00020381651858867217,0.007473842832239512,0.00032865378015312373,0.048601750717137425,0.9989370103845909
ALS,0.01,1.2,20,4,2210472,0.04026603698730469,0.005480868555392902,0.0005227100064341847,0.009127151606253315,0.0007275552388280528,0.0576693751976443,0.9981888711214285
Oracle-AMDM,0.01,1.2,20,4,2210472,0.0589449405670166,0.11050306264784875,0.03929649825689888,0.11142393687232927,0.04034157231856925,0.7040256477263394,0.7466958773771164
AMDM,0.01,1.2,20,4,2210472,0.052110910415649414,0.00691902440636091,0.0002876954467188813,0.008154638529223674,0.0004388619712229146,0.051524608030041566,0.9990006179057319
ALS,0.01,1.2,50,0,2211712,0.04311394691467285,0.002964991920549221,0.00020004232730564157,0.004034733115989663,0.00017962660161591527,0.02708226548226859,0.9996138291521556
Oracle-AMDM,0.01,1.2,50,0,2211712,0.06564188003540039,0.04848770990995849,0.04042673896193622,0.049308626679030666,0.040144425677008586,0.3309733952403016,0.6484392764247213
AMDM,0.01,1.2,50,0,2211712,0.06370878219604492,0.0035236027371816437,0.00012811405208315121,0.003208758934948733,0.00014406897281269397,0.021538094056455962,0.9997441620761472
ALS,0.01,1.2,50,1,2312952,0.0454709529876709,0.0029812981837434903,0.00018026105139563533,0.00357321032465777,0.0001600432060026695,0.02309964188554518,0.9996742757085922
Oracle-AMDM,0.01,1.2,50,1,2312952,0.059030771255493164,0.0412331546100589,0.04027081511836658,0.04076822520102282,0.04005744872635996,0.26355330833851237,0.626529925068861
AMDM,0.01,1.2,50,1,2312952,0.052188873291015625,0.0033264644990486634,0.00011402796744945873,0.002576969873009601,6.121629431055603e-05,0.01665927158151876,0.9998482467008177
ALS,0.01,1.2,50,2,2514192,0.04281282424926758,0.0036410915911705664,0.00023986966511818959,0.005697691069027008,0.00026497990572620897,0.03795047409380387,0.9991147348865725
Oracle-AMDM,0.01,1.2,50,2,2514192,0.0601348876953125,0.09350595692653459,0.07997185595033422,0.09354652150632754,0.08012883517696835,0.6230830696121974,0.2434454996882546
AMDM,0.01,1.2,50,2,2514192,0.05378007888793945,0.004744306295372027,0.0001157770546773941,0.0037736159856973273,0.00010678831024437608,0.025134833386048532,0.9996006930363703
ALS,0.01,1.2,50,3,2815432,0.036865949630737305,0.004378204210391027,0.0002820310657007829,0.006653341395164892,0.00039284556952469093,0.04435685491774251,0.9991282419436708
Oracle-AMDM,0.01,1.2,50,3,2815432,0.05779004096984863,0.047574238909767294,0.04008219362568108,0.04840723755061376,0.04024878320652254,0.32272397964753124,0.7055800128459968
AMDM,0.01,1.2,50,3,2815432,0.0455479621887207,0.0053884815442347975,0.00017668329143092991,0.005506420250632754,0.00023018185151024533,0.036710499231399074,0.9994741240551844
ALS,0.01,1.2,50,4,3216672,0.04128289222717285,0.002701442601480147,0.00012358029275974077,0.0034393559961674383,0.00011849438127587188,0.023655071372232536,0.999681449281101
Oracle-AMDM,0.01,1.2,50,4,3216672,0.06111884117126465,0.052208609421433155,0.039849140679660125,0.05234064499091703,0.040079481755585615,0.3599864900023429,0.7365338031940555
AMDM,0.01,1.2,50,4,3216672,0.05045890808105469,0.003009374689983183,8.855965325026457e-05,0.003533661252124294,0.00010656989554287899,0.024303680461527716,0.999666090147462
ALS,0.01,1.5,5,0,3218177,0.037338972091674805,0.0016532945931619582,0.0038179337564287867,0.006884771522901382,0.003211607554738018,0.08299736736032785,0.9930990994181043
Oracle-AMDM,0.01,1.5,5,0,3218177,0.05593585968017578,0.004181428588116238,0.001473930301317239,0.005169906819571155,0.0018400048263842192,0.06232431302844233,0.9984134923668186
AMDM,0.01,1.5,5,0,3218177,0.04941987991333008,0.004510134856248016,0.0015150930010034817,0.004937985939080982,0.0017363710472772978,0.059528458082124265,0.9986198264170507
ALS,0.01,1.5,5,1,3319682,0.03767228126525879,0.00680330553019722,0.0859344818773967,0.01880646728742794,0.08798265665029847,0.19661439673008385,0.6586285656469649
Oracle-AMDM,0.01,1.5,5,1,3319682,0.053659915924072266,0.04678213054037553,0.04358284670570017,0.048925324623701354,0.046561936555156,0.5114954892215781,0.7444053184124193
AMDM,0.01,1.5,5,1,3319682,0.04681396484375,0.013670598699121067,0.005553359054695179,0.012109896974798222,0.005487862062063513,0.12660432455355913,0.9884018238551976
ALS,0.01,1.5,5,2,3521187,0.03668689727783203,0.0031076772882802674,0.011385019824090058,0.007270747593238339,0.009671545159986613,0.10746706972058857,0.9844710885315701
Oracle-AMDM,0.01,1.5,5,2,3521187,0.058199167251586914,0.020364266811878442,0.04094623441135489,0.022510230505423695,0.04291383268569685,0.3327179880928083,0.641754632614264
AMDM,0.01,1.5,5,2,3521187,0.04563188552856445,0.00864998080655881,0.0028663836499363492,0.008377834949020401,0.0029865478008639684,0.12383064616508761,0.995896596038782
ALS,0.01,1.5,5,3,3822692,0.037419795989990234,0.0021967262127410556,0.005686897450425511,0.004674060135822217,0.005294819138061567,0.052073191399841415,0.9922584009780501
Oracle-AMDM,0.01,1.5,5,3,3822692,0.053012847900390625,0.015682941258396366,0.04267927978173265,0.016206589118390093,0.041681082047693246,0.18055583209822318,0.7987602675023997
AMDM,0.01,1.5,5,3,3822692,0.047714948654174805,0.004460674588302328,0.0008909647950482965,0.005385071234995521,0.0013677215684014725,0.059994488083832426,0.9958146361942608
ALS,0.01,1.5,5,4,4224197,0.036357879638671875,0.001887065298500809,0.005211643107821438,0.00990362762837924,0.007309857118501565,0.1214817158550728,0.9930931349198893
Oracle-AMDM,0.01,1.5,5,4,4224197,0.057806968688964844,0.025779562097639833,0.04275807324072122,0.026376426122563218,0.04186413441171246,0.32354341497166433,0.7057570241152611
AMDM,0.01,1.5,5,4,4224197,0.05037212371826172,0.0037668075233965813,0.0014747137581304492,0.010056514610787954,0.0023473013962383186,0.12335708654264725,0.9971564624932148
ALS,0.01,1.5,10,0,4225707,0.038994789123535156,0.0015284867095187876,0.001798973649278125,0.005748722879886201,0.001814288341488107,0.10058901799133503,0.9973843939766486
Oracle-AMDM,0.01,1.5,10,0,4225707,0.05751967430114746,0.044437672601984154,0.08450965090569668,0.041186804209358566,0.08044674453012074,0.7206714040985003,0.4086906064888868
AMDM,0.01,1.5,10,0,4225707,0.0522308349609375,0.0031639110483640707,0.0005986954785664765,0.005854974181690782,0.0007145299036434007,0.10244816381069924,0.9988720806848675
ALS,0.01,1.5,10,1,36541,0.040084123611450195,0.006922241255729009,0.051540047662668384,0.007826662376216466,0.052411627121800156,0.09341045973921264,0.765600518804422
Oracle-AMDM,0.01,1.5,10,1,36541,0.05862689018249512,0.022794834459867044,0.041257880885636165,0.021927787109907195,0.040263019451813556,0.2617060218701021,0.7972920341144577
AMDM,0.01,1.5,10,1,36541,0.04747819900512695,0.002679963610522426,0.0005235950126294835,0.0020705344181317763,0.0003120728755016738,0.02471162835531046,0.9994443998818733
